MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,WEATHER_DELAY,LATE_AIRCRAFT_DELAY,CARRIER_DELAY,DELAYED
9,12,5,DL,LAX,DFW,558,98,0,83,18,1
5,26,3,DL,ATL,SEA,498,67,24,36,0,1
5,12,6,WN,DEN,ORD,838,10,0,0,0,0
2,26,1,AS,SFO,LAX,930,9,0,0,0,0
3,20,4,SW,JFK,ATL,377,6,2,0,0,0
4,10,3,SW,JFK,ORD,2223,0,0,0,0,0
12,17,5,SW,LAX,JFK,1950,89,0,90,0,1
2,12,5,SW,ORD,DEN,1045,0,0,0,0,0
8,10,5,AA,DFW,LAX,481,5,0,0,0,0
5,18,1,WN,ATL,DFW,1845,40,0,39,0,1
7,18,4,UA,JFK,DFW,2033,7,0,0,0,0
7,28,7,UA,SEA,ATL,15,0,0,0,0,0
3,28,5,DL,LAX,JFK,741,38,0,0,37,1
9,14,7,SW,ORD,DEN,2275,17,0,0,16,1
10,7,2,AA,DEN,SEA,1475,0,0,0,0,0
11,25,1,WN,SEA,SFO,1626,15,17,0,0,0
3,7,3,AS,DEN,LAX,1392,0,0,0,0,0
2,17,6,UA,SEA,ORD,401,26,0,0,24,1
8,18,6,AA,JFK,SEA,77,7,0,0,0,0
5,21,5,AA,LAX,SEA,1682,6,0,0,0,0
10,9,2,AA,DFW,DEN,2350,8,0,0,0,0
4,23,4,UA,JFK,LAX,2002,10,0,0,0,0
6,19,2,UA,SEA,ATL,854,0,0,0,0,0
10,12,2,SW,ATL,SFO,2229,0,0,0,0,0
4,7,5,SW,ATL,SEA,2007,4,0,3,4,0
4,20,1,UA,DEN,SFO,0,26,0,0,16,1
10,6,7,AA,DEN,SFO,52,53,55,0,0,1
7,25,7,UA,JFK,SFO,75,0,0,0,0,0
6,16,2,SW,ATL,DEN,1860,2,0,0,0,0
7,15,2,AA,SEA,ATL,184,8,0,0,0,0
5,8,6,DL,ATL,DFW,2084,0,0,0,0,0
5,12,5,WN,LAX,SEA,1491,0,0,0,0,0
8,15,1,AA,LAX,SEA,1374,9,0,0,0,0
11,16,2,AS,ORD,SEA,1694,45,37,0,0,1
2,2,7,SW,SFO,SEA,1942,10,0,0,0,0
10,10,7,DL,DFW,JFK,1682,25,0,0,24,1
3,16,4,WN,SEA,JFK,1436,5,0,0,0,0
9,15,6,AS,SEA,DFW,1062,0,0,0,0,0
6,12,7,AS,DFW,ORD,1815,0,0,0,0,0
5,1,7,UA,DFW,DEN,2028,3,0,0,0,0
11,27,6,SW,SEA,ORD,929,2,0,0,0,0
8,26,7,UA,DEN,SFO,133,15,0,0,14,0
4,24,5,UA,SEA,DEN,772,7,0,0,0,0
5,24,5,AA,DEN,JFK,119,14,0,0,17,0
6,1,6,WN,DFW,LAX,1054,17,0,0,9,1
6,17,2,SW,JFK,SFO,1768,9,0,0,0,0
5,21,4,UA,SEA,JFK,1768,0,0,0,0,0
8,7,7,SW,JFK,ORD,456,10,0,6,0,0
2,2,1,AA,ORD,SEA,2003,5,0,0,0,0
2,13,3,SW,DEN,SFO,1890,1,0,0,0,0
4,28,7,AA,SEA,ATL,1079,6,0,0,0,0
5,23,4,SW,DFW,JFK,1398,51,51,0,0,1
7,2,2,WN,ATL,SEA,1652,10,0,0,0,0
1,16,1,AS,LAX,ORD,746,1,0,0,0,0
10,4,2,DL,JFK,DFW,1038,4,0,0,0,0
11,4,6,AS,DFW,LAX,2040,39,0,0,44,1
8,19,1,AA,SEA,JFK,1488,64,0,54,0,1
1,15,5,DL,DEN,DFW,2174,2,0,0,0,0
5,17,7,UA,JFK,LAX,1772,0,0,0,0,0
5,9,5,DL,JFK,LAX,2105,2,0,0,0,0
11,26,4,UA,DFW,SEA,338,3,0,0,0,0
5,9,1,SW,SFO,SEA,883,57,11,0,40,1
7,1,7,AS,SFO,LAX,1733,23,0,0,23,1
4,27,6,AA,ORD,SFO,1647,0,0,0,0,0
4,12,7,WN,SFO,ORD,13,74,0,76,0,1
6,9,7,AA,ORD,SEA,1896,46,0,0,40,1
4,3,5,UA,ATL,LAX,1196,77,0,68,2,1
9,5,7,AA,DEN,SFO,509,26,0,30,0,1
6,10,5,UA,JFK,LAX,2114,9,0,0,0,0
4,19,7,SW,ORD,DFW,1349,0,0,0,0,0
6,28,1,SW,ORD,DEN,595,0,0,0,0,0
7,9,7,DL,SFO,JFK,403,9,0,0,0,0
11,14,7,SW,LAX,DFW,1386,0,0,0,0,0
10,14,6,AS,SFO,JFK,1242,5,0,0,0,0
1,27,6,UA,DEN,SFO,471,0,0,0,0,0
11,9,3,WN,DEN,ATL,972,58,0,52,0,1
6,26,3,SW,DFW,ORD,1362,6,0,7,0,0
11,5,4,WN,SFO,ORD,1831,10,0,0,0,0
5,12,5,DL,SFO,ORD,481,20,0,0,18,1
8,20,4,SW,ATL,LAX,2021,22,18,0,0,1
9,27,3,SW,SEA,DFW,1086,26,0,0,27,1
4,22,5,UA,SEA,SFO,2001,5,0,0,0,0
1,6,7,WN,SEA,DFW,1079,0,0,0,0,0
3,25,2,WN,ORD,SEA,1977,24,0,0,18,1
2,23,6,DL,DEN,ATL,2033,25,0,0,21,1
6,11,5,DL,DEN,ORD,1456,8,0,0,0,0
3,4,4,SW,DFW,LAX,1527,8,0,0,0,0
7,17,1,SW,SFO,JFK,31,0,0,0,0,0
9,14,7,AS,ATL,DFW,822,15,5,0,0,0
9,11,7,DL,LAX,SEA,1871,0,0,0,0,0
10,22,2,AA,SEA,ATL,2144,6,0,0,0,0
11,22,1,AA,ATL,DFW,1522,0,0,0,0,0
2,12,7,DL,ORD,ATL,662,80,0,78,0,1
12,7,5,WN,DFW,DEN,174,94,0,85,0,1
9,6,6,AA,DFW,SFO,1217,8,0,0,0,0
8,14,4,DL,DEN,JFK,553,0,0,0,0,0
3,10,2,AS,SEA,DFW,1196,47,0,52,0,1
5,15,6,SW,DFW,JFK,681,2,0,0,0,0
8,20,7,AS,SFO,DEN,380,4,0,0,0,0
5,20,5,DL,DEN,DFW,2156,33,0,32,0,1
10,20,6,UA,DFW,ATL,1339,0,0,0,0,0
4,20,3,AA,ORD,SEA,1551,42,0,0,35,1
5,25,5,WN,SEA,DFW,2127,132,57,68,8,1
4,22,7,AS,ORD,DFW,1571,7,0,6,0,0
4,16,6,SW,DEN,ATL,1584,69,0,65,0,1
12,17,3,WN,DFW,ATL,1087,5,0,0,0,0
11,25,4,AS,SEA,SFO,1523,0,0,0,0,0
1,12,3,AA,ORD,DEN,1961,3,0,0,0,0
4,14,2,DL,JFK,ATL,1505,1,0,0,0,0
5,26,3,DL,ATL,LAX,1195,9,0,0,0,0
5,15,6,AA,SFO,LAX,207,112,0,73,33,1
11,22,1,UA,SEA,ORD,414,5,0,0,0,0
1,18,1,AS,DEN,LAX,760,10,0,0,0,0
7,14,6,DL,ORD,JFK,2006,16,0,0,17,1
4,7,5,AA,ATL,DEN,166,0,0,0,0,0
12,27,4,AA,ATL,DFW,618,38,0,34,0,1
10,27,7,WN,SFO,DEN,85,8,0,2,0,0
10,20,4,AA,LAX,JFK,1187,1,0,0,0,0
1,10,7,AA,JFK,DFW,1500,17,0,9,9,1
2,13,5,SW,JFK,ORD,1389,4,0,0,0,0
8,8,7,DL,ATL,DFW,1006,5,8,0,0,0
3,14,4,WN,SFO,DFW,177,32,0,0,26,1
6,17,1,WN,ORD,DFW,1858,0,0,0,0,0
1,22,2,WN,JFK,SFO,235,6,0,0,0,0
12,28,7,AS,SEA,DEN,1996,93,37,59,0,1
3,3,6,SW,LAX,JFK,1569,0,0,0,0,0
4,12,7,DL,DFW,JFK,947,60,55,0,0,1
2,28,7,WN,SFO,DFW,229,8,0,0,6,0
1,5,3,DL,SEA,SFO,1085,5,0,0,0,0
12,4,5,AA,ORD,SEA,141,0,0,0,0,0
6,23,3,SW,ATL,JFK,1294,44,38,0,0,1
12,8,2,WN,DFW,JFK,975,34,30,0,0,1
4,15,6,AA,ATL,SFO,2212,42,0,33,0,1
1,21,6,DL,LAX,JFK,1894,63,47,0,11,1
12,23,7,SW,ORD,SFO,917,10,0,0,0,0
2,15,6,SW,SFO,DFW,2167,0,0,0,0,0
6,20,1,WN,DFW,SEA,2305,9,0,0,3,0
12,12,7,SW,LAX,JFK,1550,0,0,0,0,0
8,19,2,WN,DEN,SEA,2046,42,38,0,0,1
1,13,3,AS,DEN,JFK,1453,1,0,0,0,0
6,15,1,AS,JFK,SEA,1565,28,0,33,0,1
8,18,6,UA,SEA,LAX,746,8,0,0,0,0
1,25,2,AS,SEA,JFK,265,0,0,0,0,0
12,4,1,SW,DFW,DEN,13,30,0,35,0,1
9,3,6,WN,ATL,LAX,804,0,0,0,0,0
9,1,3,AS,JFK,DFW,2010,51,0,0,42,1
3,23,4,SW,ORD,ATL,430,7,0,0,0,0
5,14,1,WN,JFK,LAX,1302,0,0,0,0,0
10,27,2,DL,ATL,DFW,492,9,0,0,0,0
5,24,5,AS,ORD,DFW,183,89,22,59,0,1
11,16,2,UA,LAX,SFO,535,9,0,0,0,0
5,16,4,SW,DFW,ORD,1364,6,0,0,0,0
7,20,5,SW,JFK,SEA,508,5,0,4,0,0
1,23,4,UA,SEA,SFO,504,13,0,0,5,0
10,19,2,DL,SFO,LAX,153,72,0,71,0,1
1,11,6,WN,ORD,SFO,1955,0,0,0,0,0
7,23,2,AA,ORD,SFO,1133,0,0,0,0,0
2,6,5,DL,SEA,DEN,806,0,0,0,0,0
3,5,5,DL,LAX,DEN,1884,2,0,0,0,0
10,21,3,AS,JFK,ORD,227,10,0,0,0,0
12,16,7,SW,LAX,DEN,1231,1,0,0,0,0
5,21,3,DL,SFO,LAX,2059,94,0,88,0,1
1,28,5,DL,JFK,LAX,205,1,0,0,0,0
7,19,6,UA,JFK,SFO,1443,1,0,0,0,0
4,19,1,WN,SEA,JFK,1886,5,0,0,0,0
1,13,5,UA,DFW,JFK,1116,27,0,8,9,1
12,19,4,UA,DFW,ORD,1140,0,0,0,0,0
2,28,5,AA,SEA,DEN,465,2,0,0,0,0
6,15,3,DL,DEN,JFK,2059,21,0,11,0,1
1,28,2,UA,JFK,ORD,1620,9,5,0,0,0
11,6,4,DL,DEN,JFK,1369,0,0,0,0,0
3,4,7,DL,SFO,SEA,1026,0,0,0,0,0
11,8,5,UA,ATL,DEN,341,3,0,0,0,0
7,13,1,SW,SFO,JFK,1061,89,0,84,3,1
10,17,7,AA,ATL,DEN,1464,13,0,0,16,0
12,6,1,DL,ORD,DFW,437,0,0,0,0,0
10,11,4,UA,LAX,SFO,1375,8,0,0,0,0
7,12,6,AA,ORD,SFO,1394,5,0,0,0,0
7,23,7,UA,LAX,DEN,405,0,0,0,0,0
12,11,2,AS,DEN,SFO,730,0,0,0,0,0
11,10,2,SW,DEN,SFO,462,1,0,0,0,0
9,12,6,AS,SEA,DEN,776,19,0,0,20,1
1,4,7,DL,ATL,LAX,1844,10,0,6,0,0
12,10,4,SW,SEA,DFW,1490,0,0,0,0,0
8,6,7,SW,LAX,ORD,1579,0,0,0,0,0
7,10,3,AS,LAX,DFW,783,0,0,0,0,0
2,4,2,AA,SFO,LAX,891,0,0,0,0,0
4,10,2,SW,DEN,SEA,50,39,0,32,0,1
8,27,1,AS,DFW,JFK,647,11,8,0,0,0
3,8,5,WN,JFK,SEA,161,9,0,0,8,0
11,21,6,AS,JFK,SFO,1747,10,0,0,0,0
8,28,2,AA,ATL,DEN,1384,0,0,0,0,0
4,27,2,AS,ATL,JFK,1517,96,0,86,0,1
3,10,7,WN,ORD,DFW,1132,8,0,0,0,0
12,26,6,SW,DFW,SFO,728,2,0,0,0,0
10,18,3,AS,ORD,LAX,2275,33,0,0,32,1
7,21,2,AS,ORD,JFK,1881,5,0,0,2,0
3,21,2,UA,JFK,SEA,946,36,39,0,0,1
2,24,4,AS,ORD,SEA,331,9,0,0,0,0
12,2,3,AA,JFK,SEA,13,4,0,0,0,0
10,10,6,SW,SEA,LAX,1419,8,0,0,0,0
3,25,1,DL,ATL,JFK,1332,3,0,0,0,0
9,9,6,UA,DEN,SEA,701,0,0,0,0,0
4,27,7,DL,ATL,SEA,1341,27,0,0,26,1
11,23,3,AA,LAX,ATL,1682,8,0,0,0,0
4,13,7,UA,ATL,JFK,1372,10,0,0,0,0
3,5,2,UA,ORD,DEN,1994,0,0,0,0,0
12,7,7,AS,ORD,LAX,2232,2,0,0,0,0
6,28,3,AS,JFK,SFO,1311,19,0,0,10,1
12,11,5,WN,DFW,JFK,2039,39,0,0,38,1
4,4,1,SW,SEA,LAX,986,30,27,0,0,1
11,27,1,AA,DFW,JFK,2181,147,51,90,0,1
12,3,6,AA,ATL,ORD,277,0,0,0,0,0
9,3,4,AA,ORD,SFO,1072,90,0,81,0,1
11,26,6,DL,ORD,JFK,263,0,0,0,0,0
4,22,2,AA,DEN,LAX,1275,4,0,0,0,0
5,5,1,AA,SEA,ORD,271,7,0,0,0,0
1,3,1,AS,DEN,ATL,816,9,0,0,0,0
10,10,2,AA,JFK,SEA,601,35,0,29,0,1
7,25,7,AS,JFK,LAX,348,43,0,0,33,1
12,18,7,WN,JFK,DFW,1950,1,0,0,0,0
9,16,4,AS,LAX,ORD,872,82,0,73,0,1
11,21,7,DL,ATL,DFW,2075,67,0,46,16,1
6,24,5,WN,LAX,SEA,1868,30,0,0,35,1
8,19,6,WN,DEN,SEA,164,36,0,0,31,1
9,11,5,DL,LAX,JFK,2209,0,0,0,0,0
1,12,3,UA,DFW,JFK,964,5,0,0,0,0
5,1,4,DL,SFO,JFK,1722,3,0,6,0,0
6,7,4,SW,DEN,LAX,225,6,0,0,0,0
12,11,7,DL,SFO,ORD,1156,8,0,0,0,0
8,15,6,SW,ORD,SEA,554,0,0,0,0,0
12,2,4,DL,ATL,DFW,88,0,0,0,0,0
2,26,2,UA,SEA,ATL,1816,3,0,0,0,0
2,1,6,UA,SEA,DFW,1980,34,26,0,0,1
3,25,3,UA,JFK,ATL,1059,0,0,0,1,0
9,15,4,AA,DFW,LAX,643,4,0,0,0,0
4,26,7,AA,JFK,LAX,551,10,0,0,0,0
11,9,5,AS,ATL,JFK,875,27,0,29,0,1
8,15,5,SW,ORD,DFW,1654,4,0,0,0,0
9,4,1,AS,DFW,ATL,381,0,0,0,0,0
4,3,7,UA,SFO,SEA,1552,35,0,15,23,1
8,2,1,DL,DEN,LAX,1885,34,0,0,24,1
5,1,7,AS,SFO,LAX,1556,84,0,83,0,1
2,3,7,UA,DEN,ATL,272,0,0,0,0,0
1,13,1,WN,LAX,ORD,1646,6,0,0,0,0
3,6,1,AS,DEN,ORD,671,2,0,0,0,0
12,25,3,DL,DEN,SEA,557,24,0,0,26,1
11,11,6,SW,DEN,ORD,580,5,0,0,0,0
6,7,4,UA,ORD,DEN,2170,0,0,0,0,0
5,28,5,SW,DEN,ATL,749,46,0,44,0,1
6,17,1,AS,DFW,SEA,1365,5,0,0,0,0
1,26,4,UA,ATL,JFK,2036,9,0,0,0,0
4,12,3,UA,ORD,DFW,740,10,0,0,0,0
5,10,7,UA,SEA,ORD,1004,49,27,0,27,1
7,19,5,SW,ORD,DEN,1219,91,0,85,0,1
4,16,4,SW,DFW,JFK,2303,7,0,0,0,0
1,19,1,DL,LAX,ATL,1041,16,10,0,0,1
12,7,5,WN,ATL,LAX,1778,55,53,0,0,1
3,27,6,AS,DEN,DFW,127,15,0,17,0,0
12,16,3,DL,LAX,SEA,1614,2,0,0,0,0
12,22,6,SW,DEN,LAX,2082,0,0,0,0,0
8,18,5,UA,ORD,SEA,994,3,0,0,0,0
10,14,6,UA,SFO,JFK,1254,6,0,0,0,0
8,24,5,AA,ORD,DEN,790,0,0,0,0,0
8,24,1,SW,DFW,LAX,594,14,0,0,13,0
7,28,6,DL,JFK,DFW,419,0,0,0,0,0
11,9,1,UA,SEA,ORD,1501,7,10,0,0,0
2,1,3,AA,ORD,SEA,537,45,0,0,41,1
11,21,3,SW,SFO,LAX,2154,8,0,0,0,0
8,16,7,UA,ORD,LAX,860,2,0,0,0,0
11,15,2,AS,ORD,SEA,1804,0,0,0,0,0
2,27,3,AA,ATL,LAX,565,0,0,0,0,0
5,7,6,AS,DEN,SEA,2137,7,0,0,0,0
6,7,7,WN,LAX,DFW,1460,0,0,3,0,0
9,19,5,DL,LAX,SFO,1856,6,0,0,0,0
1,16,5,DL,DFW,DEN,1840,18,0,0,8,1
4,9,1,AS,DEN,SFO,1392,55,49,0,0,1
10,21,7,AS,ATL,SFO,611,13,0,0,3,0
3,6,1,SW,JFK,ATL,641,77,0,74,0,1
6,6,2,SW,SFO,DEN,1693,55,0,26,20,1
6,4,4,UA,JFK,SEA,121,0,0,0,0,0
7,28,1,SW,DEN,ATL,1904,3,0,0,0,0
2,8,1,AA,JFK,DEN,2237,10,0,0,0,0
6,11,6,SW,SFO,ATL,1387,90,0,42,39,1
3,8,4,WN,DEN,SEA,1611,5,0,0,0,0
2,18,1,UA,ORD,ATL,1263,3,0,0,0,0
11,11,1,AS,DEN,DFW,598,1,0,0,0,0
5,20,7,DL,DEN,ATL,1743,7,0,0,0,0
8,9,1,WN,SEA,DEN,2092,6,0,0,0,0
9,11,4,UA,LAX,JFK,352,40,41,0,0,1
7,10,1,SW,JFK,DEN,967,5,0,0,0,0
4,15,4,AA,LAX,ORD,1141,23,0,0,17,1
11,22,5,SW,ORD,DFW,1011,23,0,0,28,1
5,2,4,AS,DFW,DEN,1411,32,32,0,0,1
7,23,5,DL,ATL,JFK,903,18,0,0,13,1
8,4,2,UA,SEA,DFW,756,0,0,0,0,0
9,25,3,WN,SFO,JFK,471,70,0,39,24,1
1,1,5,SW,ATL,JFK,1366,0,0,0,0,0
12,7,1,DL,DEN,ATL,1007,0,0,0,0,0
10,17,3,WN,DEN,SFO,1817,0,0,0,0,0
12,16,7,AA,SEA,ATL,101,19,0,0,17,1
4,28,4,AA,ATL,JFK,1137,88,0,84,0,1
5,7,4,SW,JFK,ATL,1562,0,0,0,0,0
2,12,4,AS,JFK,SEA,1233,6,0,0,0,0
9,14,4,AA,ORD,DFW,2208,10,0,0,0,0
9,12,2,AS,LAX,DFW,445,0,0,0,0,0
7,7,6,UA,ORD,ATL,659,0,0,0,0,0
2,11,5,AA,ATL,DEN,503,0,0,0,0,0
5,23,3,SW,DEN,JFK,1438,6,0,0,0,0
11,9,1,AS,JFK,SFO,1555,2,0,0,0,0
10,3,1,WN,DEN,ORD,1802,9,0,0,0,0
7,12,7,WN,SEA,DFW,1641,6,0,0,0,0
3,1,5,AS,SFO,JFK,572,0,0,0,0,0
2,16,3,AA,DEN,SFO,2200,10,0,0,0,0
3,15,3,UA,DEN,LAX,682,0,4,0,0,0
7,20,2,SW,JFK,SEA,950,0,0,0,0,0
1,13,7,WN,ORD,DFW,1699,2,0,0,0,0
3,26,7,AA,DEN,LAX,227,38,0,0,36,1
4,27,1,AA,LAX,ATL,2082,50,0,45,0,1
6,17,4,UA,SFO,LAX,1185,7,0,0,4,0
4,14,5,WN,DEN,ORD,1862,9,0,0,0,0
10,18,2,AS,JFK,SFO,364,8,0,0,0,0
10,14,2,AS,DFW,JFK,2222,8,0,0,0,0
11,9,1,WN,ORD,DFW,1585,0,0,0,0,0
12,14,2,UA,SEA,DEN,1255,1,0,0,0,0
7,26,6,SW,DEN,LAX,1767,46,0,0,37,1
4,14,4,SW,ATL,LAX,16,10,0,0,0,0
2,20,7,AA,SFO,JFK,521,9,0,0,0,0
3,4,2,AA,SFO,SEA,308,7,0,0,0,0
3,27,3,AS,DEN,DFW,749,44,0,43,0,1
11,26,2,SW,DFW,SEA,1445,16,9,0,0,1
3,11,2,AS,LAX,DFW,59,4,0,0,0,0
2,22,3,DL,ATL,ORD,1159,0,0,0,0,0
8,9,3,AA,DFW,SEA,1010,9,0,0,0,0
1,5,3,UA,ATL,DFW,828,56,58,0,0,1
11,18,2,DL,SFO,SEA,989,64,0,62,0,1
8,14,3,UA,DEN,DFW,1629,10,8,0,0,0
6,11,3,SW,LAX,DFW,1917,8,0,0,0,0
2,11,6,DL,DFW,JFK,522,0,0,0,0,0
2,12,1,AS,LAX,ORD,1043,0,0,0,0,0
7,6,4,SW,SFO,DEN,741,1,0,0,0,0
12,27,5,AA,ORD,SFO,177,0,0,0,0,0
3,15,3,SW,DFW,SFO,1485,18,0,0,18,1
2,26,6,AA,SEA,SFO,765,95,0,90,0,1
10,3,1,AA,DEN,JFK,1029,3,0,0,0,0
5,9,2,DL,SEA,DEN,380,0,0,0,0,0
11,2,4,AS,ORD,LAX,1808,9,0,0,0,0
9,2,7,AS,JFK,DEN,1309,78,0,77,0,1
9,25,3,DL,ATL,LAX,178,1,0,0,0,0
11,5,3,SW,SEA,SFO,1949,6,0,0,0,0
9,14,1,WN,ORD,SFO,1265,3,0,0,0,0
7,21,2,DL,ORD,SEA,1175,8,0,0,0,0
9,10,7,AA,SFO,ORD,1682,10,0,0,0,0
4,11,7,AA,SFO,ATL,2046,6,0,0,0,0
10,14,3,WN,ATL,LAX,936,0,0,0,0,0
10,27,4,AS,DEN,SFO,1049,85,0,72,8,1
2,24,3,UA,SFO,DFW,1508,2,0,0,0,0
8,13,4,AA,DEN,ATL,1166,0,0,0,0,0
10,28,4,AA,LAX,ORD,1993,2,0,0,1,0
6,21,7,DL,DEN,SEA,779,0,0,0,0,0
2,23,6,AS,DEN,SFO,1614,32,0,0,27,1
4,20,1,SW,JFK,DEN,870,7,0,0,0,0
8,22,5,AA,ATL,DEN,2071,7,0,0,0,0
7,20,3,AS,DFW,DEN,19,8,0,0,0,0
9,6,6,AS,SFO,SEA,67,48,0,0,40,1
3,19,4,DL,SEA,DFW,2316,18,0,18,0,1
8,8,6,UA,SEA,DEN,678,87,0,87,0,1
4,25,6,AS,DFW,ORD,1029,0,0,0,0,0
1,12,1,UA,SEA,ATL,2239,31,24,0,0,1
12,24,5,AS,JFK,DEN,693,3,0,0,0,0
1,25,2,AS,SFO,ATL,2130,0,0,0,0,0
4,22,3,UA,ATL,JFK,2299,0,0,0,0,0
9,8,5,AA,LAX,DEN,780,9,0,0,8,0
8,16,5,DL,ATL,LAX,646,11,0,0,13,0
9,25,3,DL,ATL,LAX,627,20,0,19,0,1
4,27,7,WN,DFW,SEA,272,90,0,70,10,1
1,6,2,AA,SEA,DFW,767,2,7,0,0,0
4,4,6,WN,JFK,SFO,1311,0,0,0,0,0
12,1,6,AA,LAX,DEN,1540,0,0,0,0,0
5,28,3,SW,DFW,ORD,895,0,0,0,0,0
6,3,3,UA,JFK,ORD,1783,134,0,80,45,1
1,5,4,DL,ORD,ATL,1042,34,39,0,0,1
9,24,2,UA,LAX,ORD,839,0,0,0,0,0
6,28,5,AS,DFW,LAX,1086,22,0,0,22,1
12,15,4,DL,SFO,LAX,175,49,0,14,29,1
12,10,2,SW,DFW,LAX,1582,8,0,10,0,0
2,26,4,WN,SEA,SFO,555,59,0,40,12,1
5,25,2,WN,JFK,LAX,64,83,0,73,0,1
11,26,3,DL,ATL,DFW,48,3,0,0,0,0
2,2,6,UA,ATL,DEN,1320,33,0,33,0,1
9,10,4,WN,JFK,ATL,953,10,0,0,0,0
1,24,1,SW,DFW,ATL,1841,5,0,0,0,0
9,8,3,UA,ATL,LAX,2037,9,0,0,0,0
4,24,2,SW,ORD,SFO,105,0,0,0,0,0
1,12,1,AA,ORD,ATL,791,19,0,0,24,1
2,20,5,AA,SFO,ATL,732,53,0,0,43,1
11,23,7,UA,JFK,SEA,318,3,0,0,0,0
9,12,7,WN,SEA,DEN,2277,0,0,0,0,0
5,27,1,WN,ATL,DFW,1219,29,0,31,0,1
10,2,1,AA,DEN,JFK,1373,9,0,0,0,0
8,14,1,SW,SFO,LAX,1097,1,0,0,2,0
2,15,4,UA,SFO,ATL,1979,0,0,0,0,0
3,22,2,SW,ATL,DFW,1433,0,0,0,0,0
8,15,6,DL,SFO,JFK,776,45,0,45,0,1
9,9,5,SW,JFK,SEA,965,29,0,0,29,1
10,20,2,DL,SFO,SEA,1935,11,0,0,16,0
10,8,5,SW,SEA,SFO,1735,7,0,0,0,0
5,18,3,UA,ORD,SEA,1863,7,0,0,0,0
11,12,2,AS,DFW,SFO,317,7,0,0,0,0
3,26,2,WN,DFW,ORD,924,7,0,0,0,0
11,6,1,AA,SEA,DFW,796,43,0,0,44,1
2,12,4,AS,DFW,ORD,1406,0,0,0,0,0
9,18,4,DL,DFW,LAX,1492,6,0,0,0,0
12,4,6,AS,DEN,LAX,1109,15,0,0,6,0
6,9,5,UA,DEN,SFO,1361,0,0,0,0,0
11,18,5,AS,DEN,LAX,1229,0,0,0,0,0
3,20,1,AA,SEA,ORD,2011,7,0,0,0,0
5,6,5,SW,JFK,LAX,1037,10,0,0,0,0
6,25,6,SW,LAX,DFW,982,43,0,40,0,1
6,21,1,SW,DFW,JFK,1138,2,0,0,0,0
1,11,4,SW,ORD,DFW,1328,29,0,0,32,1
3,9,4,UA,DFW,SEA,1959,0,0,0,0,0
5,7,6,AA,LAX,DFW,1702,24,26,0,0,1
12,1,4,SW,SEA,LAX,1826,0,0,0,0,0
2,17,4,SW,ATL,DEN,1385,1,4,0,0,0
6,19,1,AA,LAX,ORD,1304,43,46,0,2,1
5,25,1,DL,JFK,LAX,2285,2,0,0,0,0
11,5,1,DL,ATL,SFO,1601,4,0,0,0,0
3,12,1,WN,SEA,JFK,1559,9,0,0,0,0
9,9,2,AA,ATL,SEA,276,3,0,0,0,0
7,1,6,WN,DFW,JFK,2000,8,0,0,0,0
2,23,3,SW,SFO,LAX,2125,3,0,0,0,0
8,11,6,WN,SEA,LAX,2006,9,0,0,14,0
6,11,4,WN,JFK,SFO,2189,0,0,0,0,0
8,10,6,AS,LAX,ATL,1511,0,0,0,0,0
6,1,7,UA,DFW,SFO,228,0,0,0,0,0
3,17,3,SW,SEA,DEN,1569,85,0,79,0,1
5,22,4,WN,ATL,DEN,1337,9,0,0,5,0
3,13,2,AS,ORD,DEN,1273,0,0,0,1,0
5,12,5,UA,ATL,SFO,1429,7,0,0,0,0
6,8,3,DL,DEN,SEA,1000,5,0,0,0,0
1,27,4,AS,SEA,SFO,1484,10,0,0,0,0
5,18,7,AS,SFO,SEA,633,4,0,0,0,0
7,15,7,SW,ATL,LAX,2014,10,0,0,0,0
10,25,6,DL,DEN,SFO,1753,7,0,0,0,0
8,9,6,SW,ATL,ORD,246,0,0,0,0,0
8,1,1,SW,DEN,JFK,367,4,0,0,0,0
3,14,5,AS,SFO,DFW,1311,1,0,0,0,0
11,20,7,WN,SEA,SFO,1014,4,0,0,0,0
3,24,4,AS,ORD,ATL,1110,73,22,50,0,1
5,14,1,AA,JFK,DEN,2031,28,0,22,0,1
10,27,2,AS,DFW,SEA,2079,16,6,0,0,1
2,26,7,WN,ATL,ORD,828,0,0,0,0,0
9,27,3,UA,DEN,ATL,2167,8,0,0,0,0
1,22,2,AS,ATL,SEA,815,30,30,0,0,1
11,3,1,SW,DFW,DEN,1988,9,0,0,0,0
8,15,2,WN,SFO,JFK,1868,0,0,0,0,0
4,9,5,AA,SFO,JFK,1024,0,0,0,0,0
1,5,4,SW,DFW,SFO,1290,38,0,0,39,1
4,23,2,DL,LAX,ORD,1495,5,0,0,0,0
6,24,7,AA,JFK,ATL,586,25,0,17,0,1
1,13,4,UA,LAX,DFW,505,10,0,0,0,0
7,6,1,WN,DEN,SFO,1002,53,0,0,44,1
4,2,2,SW,DEN,ATL,1789,6,0,0,0,0
3,22,1,DL,DFW,SEA,1479,0,0,0,0,0
3,12,5,DL,DEN,SFO,2291,89,0,85,0,1
10,12,1,WN,SFO,DEN,275,7,0,0,0,0
11,10,3,WN,DEN,JFK,1316,13,0,0,16,0
